pickup_datetime,dropoff_datetime,trip_distance,passenger_count,payment_amount,duration
11/01/16 17:40,11/01/16 17:56,2.44,1,16,16
11/01/16 17:40,11/01/16 17:59,7.45,1,35.34,19
11/01/16 17:40,11/01/16 17:59,3.5,1,20.15,19
11/01/16 17:40,11/01/16 17:46,1.37,1,9.96,6
11/01/16 17:41,11/01/16 17:52,1.37,1,10.8,11
11/01/16 17:41,11/01/16 18:12,4.45,1,25.3,31
11/01/16 17:41,11/01/16 18:07,6.6,1,29.34,26
11/01/16 17:42,11/01/16 17:47,0.97,1,8.3,5
11/01/16 17:42,11/01/16 17:46,0.9,1,8.15,4
11/01/16 17:42,11/01/16 17:46,0.69,1,7.56,4
11/01/16 17:42,11/01/16 17:48,1.5,1,9.8,6
11/01/16 17:43,11/01/16 17:49,1,1,10.35,6
11/01/16 17:43,11/01/16 17:49,0.95,1,9.3,6
11/01/16 17:43,11/01/16 17:55,2.4,3,16,12
11/01/16 17:44,11/01/16 17:55,0.8,1,11.75,11
11/01/16 17:44,11/01/16 18:27,14.69,1,45.8,43
11/01/16 17:44,11/01/16 17:57,1.4,1,11.3,13
11/01/16 17:44,11/01/16 17:55,1.8,2,14,11
11/01/16 17:45,11/01/16 18:22,8.1,1,43.59,37
11/01/16 17:45,11/01/16 18:00,1.6,1,14.75,15
11/01/16 17:45,11/01/16 18:00,1.8,1,16,15
11/01/16 17:46,11/01/16 17:52,1.45,1,8.8,6
11/01/16 17:46,11/01/16 18:03,1.9,1,15.8,17
11/01/16 17:46,11/01/16 17:59,1.3,1,12.95,13
11/01/16 17:47,11/01/16 17:54,1,1,8.3,7
11/01/16 17:48,11/01/16 18:31,19.2,2,70.01,43
11/01/16 17:48,11/01/16 18:08,4.7,1,22.3,20
11/01/16 17:48,11/01/16 17:52,0.67,4,7.8,4
11/01/16 17:49,11/01/16 18:03,1.2,1,11.8,14
11/01/16 17:49,11/01/16 18:01,1.71,2,14.12,12
11/01/16 17:49,11/01/16 18:30,10.42,4,36.3,41
11/01/16 17:49,11/01/16 17:54,0.58,1,6.8,5
11/01/16 17:50,11/01/16 17:58,1,1,11.6,8
11/01/16 17:50,11/01/16 18:00,1.27,1,9.8,10
11/01/16 17:50,11/01/16 17:55,1,1,7.3,5
11/01/16 17:51,11/01/16 18:08,3.2,2,18.35,17
11/01/16 17:51,11/01/16 17:57,2.16,3,9.8,6
11/01/16 17:51,11/01/16 18:18,10.8,1,45.4,27
11/01/16 17:51,11/01/16 18:11,5.9,1,23.8,20
11/01/16 17:52,11/01/16 18:20,5.83,1,25.3,28
11/01/16 17:52,11/01/16 18:16,4.6,1,20.3,24
11/01/16 17:52,11/01/16 18:00,0.9,1,8.3,8
11/01/16 17:52,11/01/16 18:00,0.8,1,9.95,8
11/01/16 17:53,11/01/16 18:16,3.73,2,23.8,23
11/01/16 17:53,11/01/16 18:01,1.3,1,9.3,8
11/01/16 17:53,11/01/16 18:01,1,1,8.8,8
11/01/16 17:53,11/01/16 17:58,0.8,1,8.8,5
11/01/16 17:54,11/01/16 18:02,0.9,1,10.55,8
11/01/16 17:54,11/01/16 18:12,2.8,1,15.8,18
11/01/16 17:54,11/01/16 17:58,0.6,1,8.15,4
11/01/16 17:55,11/01/16 18:09,1.83,1,12.3,14
11/01/16 17:55,11/01/16 19:00,18.33,1,72.92,65
11/01/16 17:55,11/01/16 18:08,2.2,1,14.75,13
11/01/16 17:55,11/01/16 18:15,1.5,1,19.2,20
11/01/16 17:56,11/01/16 18:11,2.5,1,17.15,15
11/01/16 17:56,11/01/16 18:08,1.3,1,12.95,12
11/01/16 17:56,11/01/16 18:05,1.7,1,10.3,9
11/01/16 17:57,11/01/16 18:01,0.59,1,6.3,4
11/01/16 17:57,11/01/16 18:27,8.91,2,44.21,30
11/01/16 17:57,11/01/16 18:01,0.6,1,7.85,4
11/01/16 17:58,11/01/16 18:08,1.9,1,12.96,10
11/01/16 17:58,11/01/16 18:02,0.86,1,6.8,4
11/01/16 17:58,11/01/16 18:41,14.8,1,46.3,43
11/01/16 17:58,11/01/16 18:15,1.85,1,13.8,17
11/01/16 17:59,11/01/16 18:05,1.6,1,11,6
11/01/16 17:59,11/01/16 18:28,3.05,1,22.3,29
11/01/16 18:00,11/01/16 18:17,4.8,1,22.55,17
11/01/16 18:00,11/01/16 18:37,10.5,1,46.84,37
11/01/16 18:01,11/01/16 18:13,4.5,1,16.8,12
11/01/16 18:01,11/01/16 18:16,1.03,1,11.8,15
11/01/16 18:01,11/01/16 18:07,0.7,1,6.8,6
11/01/16 18:02,11/01/16 18:11,1.1,1,11.15,9
11/01/16 18:02,11/01/16 18:14,1.47,1,10.8,12
11/01/16 18:03,11/01/16 18:17,1.3,1,11.8,14
11/01/16 18:03,11/01/16 18:10,1.15,1,9.8,7
11/01/16 18:03,11/01/16 18:13,1.22,1,11.76,10
11/01/16 18:03,11/01/16 18:09,0.9,1,7.3,6
11/01/16 18:03,11/01/16 18:15,1.83,1,12.96,12
11/01/16 18:03,11/01/16 18:25,5.44,1,27.69,22
11/01/16 18:04,11/01/16 18:13,0.96,1,9.8,9
11/01/16 18:04,11/01/16 18:09,0.67,1,8.5,5
11/01/16 18:04,11/01/16 18:20,1.77,3,12.8,16
11/01/16 18:05,11/01/16 18:13,1.64,1,9.8,8
11/01/16 18:05,11/01/16 18:15,2.41,1,14.69,10
11/01/16 18:06,11/01/16 18:56,20.59,2,58.34,50
11/01/16 18:06,11/01/16 18:13,1,1,8.3,7
11/01/16 18:06,11/01/16 18:29,5,3,20.8,23
11/01/16 18:07,11/01/16 18:24,2.7,3,14.8,17
11/01/16 18:07,11/01/16 18:14,0.94,1,9.96,7
11/01/16 18:07,11/01/16 18:47,16.75,1,65.21,40
11/01/16 18:07,11/01/16 18:20,2.4,1,16,13
11/01/16 18:08,11/01/16 18:16,1.11,1,11,8
11/01/16 18:08,11/01/16 18:26,2.87,3,18.96,18
11/01/16 18:08,11/01/16 18:23,6.33,1,24.96,15
11/01/16 18:08,11/01/16 18:17,1.11,1,11.16,9
11/01/16 18:09,11/01/16 18:35,12.4,1,52.89,26
11/01/16 18:09,11/01/16 18:16,0.8,1,9.36,7
11/01/16 18:09,11/01/16 18:18,1,1,8.8,9
11/01/16 18:10,11/01/16 19:18,16.8,2,52.8,68
11/01/16 18:10,11/01/16 18:18,1.6,1,9.8,8
11/01/16 18:10,11/01/16 18:27,3.4,1,16.3,17
11/01/16 18:10,11/01/16 18:16,0.72,1,7.3,6
11/01/16 18:11,11/01/16 18:29,1.9,1,14.3,18
11/01/16 18:11,11/01/16 18:17,0.8,2,7.8,6
11/01/16 18:11,11/01/16 18:34,5.9,1,33.41,23
11/01/16 18:11,11/01/16 18:23,1.8,1,13.55,12
11/01/16 18:12,11/01/16 18:49,14.5,1,59.79,37
11/01/16 18:12,11/01/16 18:28,2.78,1,15.5,16
11/01/16 18:12,11/01/16 18:24,3.04,1,15.96,12
11/01/16 18:12,11/01/16 18:31,2.53,1,18.5,19
11/01/16 18:13,11/01/16 18:24,1.3,1,10.8,11
11/01/16 18:13,11/01/16 18:25,2.1,1,14.16,12
11/01/16 18:13,11/01/16 18:30,3.1,1,15.3,17
11/01/16 18:14,11/01/16 18:24,6.1,1,30.84,10
11/01/16 18:14,11/01/16 18:26,2.3,1,14.75,12
11/01/16 18:14,11/01/16 18:21,1.1,1,10,7
11/01/16 18:15,11/01/16 18:34,2.94,2,16.3,19
11/01/16 18:15,11/01/16 18:20,0.8,1,7.3,5
11/01/16 18:15,11/01/16 18:24,1.29,1,9.8,9
11/01/16 18:15,11/01/16 18:20,0.8,1,7.3,5
11/01/16 18:16,11/01/16 18:29,1.7,1,14.69,13
11/01/16 18:16,11/01/16 18:26,1.45,1,12.36,10
11/01/16 18:16,11/01/16 18:30,2,1,12.3,14
11/01/16 18:16,11/01/16 18:22,0.9,1,8.75,6
11/01/16 18:16,11/01/16 18:24,1.14,1,8.8,8
11/01/16 18:17,11/01/16 18:32,1.75,1,17.29,15
11/01/16 18:17,11/01/16 18:25,2.53,1,11.8,8
11/01/16 18:17,11/01/16 18:25,1.4,1,9.3,8
11/01/16 18:18,11/01/16 18:26,0.8,1,8.85,8
11/01/16 18:18,11/01/16 18:33,2.8,2,13.8,15
11/01/16 18:18,11/01/16 18:38,3.56,3,22.3,20
11/01/16 18:19,11/01/16 18:32,2.87,1,13.3,13
11/01/16 18:19,11/01/16 18:39,3.1,1,16.3,20
11/01/16 18:19,11/01/16 18:34,2.94,2,15.8,15
11/01/16 18:19,11/01/16 18:41,5.27,1,25.56,22
11/01/16 18:20,11/01/16 18:33,2.29,1,12.3,13
11/01/16 18:20,11/01/16 18:31,1.49,3,12.96,11
11/01/16 18:20,11/01/16 18:25,1.07,2,7.8,5
11/01/16 18:20,11/01/16 18:32,1.43,1,10.8,12
11/01/16 18:20,11/01/16 18:28,0.9,1,8.3,8
11/01/16 18:21,11/01/16 18:34,3.6,1,17.3,13
11/01/16 18:21,11/01/16 18:31,2.39,1,12.5,10
11/01/16 18:22,11/01/16 18:31,1.3,1,11.75,9
11/01/16 18:22,11/01/16 18:31,2.18,2,12.96,9
11/01/16 18:22,11/01/16 18:47,4.3,1,24.35,25
11/01/16 18:22,11/01/16 18:31,1.17,3,9.3,9
11/01/16 18:23,11/01/16 18:35,1.79,1,11.3,12
11/01/16 18:24,11/01/16 18:45,2.3,2,18.3,21
11/01/16 18:24,11/01/16 18:47,7.84,2,34.19,23
11/01/16 18:24,11/01/16 18:43,4.81,1,23.76,19
11/01/16 18:24,11/01/16 18:36,1.8,1,13.56,12
11/01/16 18:24,11/01/16 18:45,2.53,1,16.3,21
11/01/16 18:25,11/01/16 18:29,0.9,2,8.5,4
11/01/16 18:25,11/01/16 18:33,1.07,1,9.3,8
11/01/16 18:25,11/01/16 18:34,2.13,2,12.96,9
11/01/16 18:25,11/01/16 18:33,1.54,1,11.16,8
11/01/16 18:26,11/01/16 19:19,13.3,1,45.8,53
11/01/16 18:26,11/01/16 18:35,1.6,1,11.75,9
11/01/16 18:27,11/01/16 18:44,2.3,1,16.3,17
11/01/16 18:27,11/01/16 18:36,1,1,9.3,9
11/01/16 18:27,11/01/16 18:32,0.54,1,6.8,5
11/01/16 18:27,11/01/16 18:34,0.91,2,9.36,7
11/01/16 18:27,11/01/16 19:13,17.7,1,68.34,46
11/01/16 18:28,11/01/16 18:44,4.8,1,19.8,16
11/01/16 18:28,11/01/16 18:39,2.79,2,15.96,11
11/01/16 18:29,11/01/16 18:36,1.1,1,9.95,7
11/01/16 18:29,11/01/16 18:43,2.16,2,16,14
11/01/16 18:29,11/01/16 18:41,2.03,1,13.3,12
11/01/16 18:30,11/01/16 18:34,0.7,1,8.15,4
11/01/16 18:30,11/01/16 18:44,1.82,1,15.38,14
11/01/16 18:31,11/01/16 18:48,1.66,1,16.62,17
11/01/16 18:31,11/01/16 18:38,0.8,1,9.95,7
11/01/16 18:31,11/01/16 19:02,7,1,34.75,31
11/01/16 18:31,11/01/16 18:54,2.41,1,20.76,23
11/01/16 18:31,11/01/16 18:38,1.02,1,7.8,7
11/01/16 18:31,11/01/16 18:42,1.3,1,11.8,11
11/01/16 18:32,11/01/16 18:41,1.87,1,12.36,9
11/01/16 18:32,11/01/16 18:41,1.62,3,11.76,9
11/01/16 18:32,11/01/16 18:40,1.1,2,8.3,8
11/01/16 18:33,11/01/16 18:46,2.2,1,15.35,13
11/01/16 18:33,11/01/16 18:53,5,1,22.3,20
11/01/16 18:33,11/01/16 18:50,5.9,1,26,17
11/01/16 18:34,11/01/16 18:42,2,2,9.8,8
11/01/16 18:34,11/01/16 18:44,1.12,2,9.8,10
11/01/16 18:34,11/01/16 19:09,7.9,1,30.8,35
11/01/16 18:34,11/01/16 18:47,1.92,1,14.75,13
11/01/16 18:35,11/01/16 18:43,1.57,1,9.3,8
11/01/16 18:35,11/01/16 18:48,1.53,2,11.8,13
11/01/16 18:35,11/01/16 18:47,0.6,1,12.35,12
11/01/16 18:36,11/01/16 18:44,1.1,1,9.3,8
11/01/16 18:36,11/01/16 18:44,1.36,1,11,8
11/01/16 18:36,11/01/16 18:55,1.81,1,13.8,19
11/01/16 18:37,11/01/16 18:45,0.6,1,9.3,8
11/01/16 18:37,11/01/16 18:44,0.6,1,9.3,7
11/01/16 18:37,11/01/16 18:47,1.7,4,12.74,10
11/01/16 18:37,11/01/16 19:01,4.79,2,24.3,24
11/01/16 18:37,11/01/16 18:49,3.26,1,17.16,12
11/01/16 18:38,11/01/16 19:11,8.5,1,36.95,33
11/01/16 18:38,11/01/16 18:55,1.82,2,17.29,17
11/01/16 18:39,11/01/16 19:06,4,1,24.3,27
11/01/16 18:39,11/01/16 18:47,1.1,1,11.15,8
11/01/16 18:39,11/01/16 19:09,7.3,1,32.75,30
11/01/16 18:40,11/01/16 18:49,1.6,1,9.8,9
11/01/16 18:40,11/01/16 19:00,4.02,1,20.76,20
11/01/16 18:41,11/01/16 18:54,2.08,1,15.36,13
11/01/16 18:41,11/01/16 18:45,0.95,1,8.16,4
11/01/16 18:41,11/01/16 19:11,4.6,2,27.35,30
11/01/16 18:42,11/01/16 19:03,4.98,1,22.8,21
11/01/16 18:42,11/01/16 18:51,1.1,2,9.8,9
11/01/16 18:42,11/01/16 18:58,4.98,1,23.5,16
11/01/16 18:42,11/01/16 18:49,0.97,1,8.6,7
11/01/16 18:42,11/01/16 18:47,0.62,1,8.76,5
11/01/16 18:43,11/01/16 18:52,2.34,1,14.16,9
11/01/16 18:43,11/01/16 19:25,18.2,1,69.99,42
11/01/16 18:43,11/01/16 18:56,1.5,1,14.75,13
11/01/16 18:44,11/01/16 19:05,3.8,1,22.85,21
11/01/16 18:44,11/01/16 18:54,1.6,1,12.8,10
11/01/16 18:44,11/01/16 18:51,1.2,1,10.35,7
11/01/16 18:44,11/01/16 19:01,3.5,1,15.9,17
11/01/16 18:44,11/01/16 19:33,17.4,1,52.8,49
11/01/16 18:45,11/01/16 18:58,3.28,2,17.16,13
11/01/16 18:45,11/01/16 19:00,2.5,1,16.55,15
11/01/16 18:45,11/01/16 18:51,0.7,1,7.3,6
11/01/16 18:46,11/01/16 18:58,1.6,2,13.05,12
11/01/16 18:46,11/01/16 18:59,1.9,1,14.15,13
11/01/16 18:46,11/01/16 18:52,0.68,2,8.76,6
11/01/16 18:46,11/01/16 19:01,1.39,1,15.38,15
11/01/16 18:47,11/01/16 18:54,1.31,1,10.56,7
11/01/16 18:47,11/01/16 18:56,1.13,3,11.16,9
11/01/16 18:47,11/01/16 18:57,1.8,1,12.3,10
11/01/16 18:48,11/01/16 18:55,1.06,1,10.56,7
11/01/16 18:48,11/01/16 18:57,2.31,1,10.8,9
11/01/16 18:48,11/01/16 18:57,1.5,1,11.75,9
11/01/16 18:48,11/01/16 19:04,3.9,1,17.3,16
11/01/16 18:49,11/01/16 19:13,4.67,1,24.36,24
11/01/16 18:50,11/01/16 18:55,0.78,1,7.3,5
11/01/16 18:50,11/01/16 18:56,1.9,1,10.05,6
11/01/16 18:50,11/01/16 18:55,0.79,1,9.49,5
11/01/16 18:50,11/01/16 19:07,0.8,4,15.8,17
11/01/16 18:51,11/01/16 18:56,0.8,1,8.76,5
11/01/16 18:51,11/01/16 19:02,0.88,1,10.3,11
11/01/16 18:51,11/01/16 18:55,0.6,1,6.3,4
11/01/16 18:52,11/01/16 19:08,5.55,1,23.76,16
11/01/16 18:52,11/01/16 19:03,1.62,2,12.3,11
11/01/16 18:52,11/01/16 19:02,1.76,3,12.88,10
11/01/16 18:52,11/01/16 19:06,1.7,1,12.8,14
11/01/16 18:53,11/01/16 19:05,2,2,11.8,12
11/01/16 18:53,11/01/16 19:06,2.99,1,15.8,13
11/01/16 18:54,11/01/16 19:06,1.6,1,13.3,12
11/01/16 18:54,11/01/16 19:00,1.11,1,7.8,6
11/01/16 18:54,11/01/16 19:00,1.1,1,7.8,6
11/01/16 18:54,11/01/16 19:02,1.1,1,10.55,8
11/01/16 18:55,11/01/16 19:03,1.2,1,10.55,8
11/01/16 18:55,11/01/16 19:02,1.16,1,9.96,7
11/01/16 18:55,11/01/16 19:10,3.39,3,14.3,15
11/01/16 18:56,11/01/16 19:00,1.2,1,7.3,4
11/01/16 18:56,11/01/16 19:00,0.87,1,9.49,4
11/01/16 18:56,11/01/16 19:11,3.9,1,20.15,15
11/01/16 18:57,11/01/16 19:01,0.8,1,7.8,4
11/01/16 18:57,11/01/16 19:08,2.08,1,13.8,11
11/01/16 18:57,11/01/16 19:37,15.33,1,70.01,40
11/01/16 18:58,11/01/16 19:03,0.6,1,8.75,5
11/01/16 18:58,11/01/16 19:07,3,2,14.72,9
11/01/16 18:58,11/01/16 19:12,5.69,1,23.76,14
11/01/16 18:58,11/01/16 19:11,1.32,2,13.56,13
11/01/16 18:59,11/01/16 19:14,4.8,2,20.3,15
11/01/16 18:59,11/01/16 19:10,1.2,1,9.8,11
11/01/16 18:59,11/01/16 19:07,1.1,1,9.95,8
11/01/16 19:00,11/01/16 19:05,0.98,1,9.36,5
11/01/16 19:00,11/01/16 19:13,2.1,1,15,13
11/01/16 19:00,11/01/16 19:29,6.87,2,33.5,29
11/01/16 19:01,11/01/16 19:20,1.8,1,17.6,19
11/01/16 19:01,11/01/16 19:07,1.2,1,9.96,6
11/01/16 19:01,11/01/16 19:13,2.1,1,11.4,12
11/01/16 19:02,11/01/16 19:20,2.9,2,15.3,18
11/01/16 19:02,11/01/16 19:17,1.35,1,11.8,15
11/01/16 19:02,11/01/16 19:12,1.6,1,12.96,10
11/01/16 19:02,11/01/16 19:19,2.9,1,14.8,17
11/01/16 19:03,11/01/16 19:11,1.4,1,9.8,8
11/01/16 19:03,11/01/16 19:18,4.5,1,22.84,15
11/01/16 19:03,11/01/16 19:15,1.8,1,12.96,12
11/01/16 19:04,11/01/16 19:10,1.59,1,10.56,6
11/01/16 19:04,11/01/16 19:14,1.76,1,12.36,10
11/01/16 19:04,11/01/16 19:18,2.1,1,13.8,14
11/01/16 19:05,11/01/16 19:12,1.6,1,11.15,7
11/01/16 19:06,11/01/16 19:27,6.3,1,27.35,21
11/01/16 19:06,11/01/16 19:12,0.9,1,8.75,6
11/01/16 19:07,11/01/16 19:19,1.61,3,11.3,12
11/01/16 19:07,11/01/16 19:30,2.5,1,20.75,23
11/01/16 19:07,11/01/16 19:15,1.32,1,11.16,8
11/01/16 19:08,11/01/16 19:19,4,1,17.3,11
11/01/16 19:08,11/01/16 19:14,1.12,4,7.8,6
11/01/16 19:08,11/01/16 19:25,2.1,1,11.8,17
11/01/16 19:09,11/01/16 19:50,14.58,1,55.34,41
11/01/16 19:09,11/01/16 19:46,12.11,1,40.3,37
11/01/16 19:09,11/01/16 19:24,2.27,2,13.3,15
11/01/16 19:10,11/01/16 19:22,2.12,1,14.16,12
11/01/16 19:10,11/01/16 19:24,2.36,1,13.8,14
11/01/16 19:10,11/01/16 19:18,0.9,1,9.95,8
11/01/16 19:11,11/01/16 19:18,1.4,1,10.55,7
11/01/16 19:11,11/01/16 19:17,0.8,1,9.35,6
11/01/16 19:11,11/01/16 19:19,1.05,1,8.8,8
11/01/16 19:11,11/01/16 19:27,3.3,1,26.04,16
11/01/16 19:12,11/01/16 19:16,1,1,8.75,4
11/01/16 19:12,11/01/16 19:23,1.9,1,11.8,11
11/01/16 19:13,11/01/16 19:31,1.95,1,14.3,18
11/01/16 19:13,11/01/16 19:28,2.8,1,13.8,15
11/01/16 19:13,11/01/16 19:27,2.02,1,13.3,14
11/01/16 19:14,11/01/16 19:25,2.1,1,13.3,11
11/01/16 19:14,11/01/16 19:24,1.9,3,10.8,10
11/01/16 19:14,11/01/16 19:25,1.61,4,12.96,11
11/01/16 19:14,11/01/16 20:01,1.49,1,33.36,47
11/01/16 19:15,11/01/16 19:26,0.8,1,12.35,11
11/01/16 19:15,11/01/16 19:29,2,1,15.35,14
11/01/16 19:15,11/01/16 19:42,10.52,2,34.3,27
11/01/16 19:15,11/01/16 19:21,0.6,1,7.3,6
11/01/16 19:16,11/01/16 19:27,2.4,1,13.55,11
11/01/16 19:16,11/01/16 19:26,1.65,1,10.3,10
11/01/16 19:16,11/01/16 19:28,1.6,1,12.3,12
11/01/16 19:17,11/01/16 19:50,16.4,1,60.34,33
11/01/16 19:17,11/01/16 19:28,2.5,1,13.3,11
11/01/16 19:17,11/01/16 19:26,2.78,2,14.76,9
11/01/16 19:17,11/01/16 19:23,0.7,1,8.75,6
11/01/16 19:17,11/01/16 19:37,5.5,1,26.15,20
11/01/16 19:18,11/01/16 19:27,1.28,1,9.8,9
11/01/16 19:18,11/01/16 19:29,1.28,1,12.36,11
11/01/16 19:19,11/01/16 19:31,1.8,1,13.56,12
11/01/16 19:19,11/01/16 19:25,1.6,1,10.56,6
11/01/16 19:19,11/01/16 19:30,1.8,1,13.55,11
11/01/16 19:19,11/01/16 19:26,1.21,2,10.56,7
11/01/16 19:20,11/01/16 19:27,0.95,1,9.96,7
11/01/16 19:20,11/01/16 19:26,0.99,1,8,6
11/01/16 19:20,11/01/16 19:25,0.7,1,7.8,5
11/01/16 19:21,11/01/16 19:30,1.9,1,10.3,9
11/01/16 19:21,11/01/16 19:33,3.3,1,14.3,12
11/01/16 19:21,11/01/16 19:31,1.5,1,10.8,10
11/01/16 19:21,11/01/16 19:28,0.9,1,9.36,7
11/01/16 19:22,11/01/16 19:51,10.6,1,68.8,29
11/01/16 19:22,11/01/16 19:34,2.8,1,15.96,12
11/01/16 19:23,11/01/16 19:27,1.1,1,8.75,4
11/01/16 19:23,11/01/16 19:28,0.8,2,9.1,5
11/01/16 19:23,11/01/16 19:47,6.8,2,24.8,24
11/01/16 19:23,11/01/16 19:41,5.95,2,26.76,18
11/01/16 19:23,11/01/16 19:41,5.3,1,24.96,18
11/01/16 19:24,11/01/16 19:31,0.72,2,8.3,7
11/01/16 19:24,11/01/16 19:32,0.9,1,8.3,8
11/01/16 19:24,11/01/16 19:38,2.4,1,15.35,14
11/01/16 19:25,11/01/16 19:34,1.4,1,10.3,9
11/01/16 19:26,11/01/16 20:00,15.36,1,54.96,34
11/01/16 19:26,11/01/16 19:38,3.95,1,20.54,12
11/01/16 19:26,11/01/16 19:34,1.75,2,11.76,8
11/01/16 19:26,11/01/16 19:45,7.32,1,27.3,19
11/01/16 19:27,11/01/16 19:46,2.88,2,16.3,19
11/01/16 19:27,11/01/16 19:37,1.4,1,11.75,10
11/01/16 19:27,11/01/16 19:31,0.51,2,7.56,4
11/01/16 19:28,11/01/16 19:35,1.67,1,9.3,7
11/01/16 19:28,11/01/16 19:37,0.7,1,9.95,9
11/01/16 19:28,11/01/16 20:03,13.67,1,49.56,35
11/01/16 19:29,11/01/16 20:06,18.6,4,56.8,37
11/01/16 19:29,11/01/16 19:42,3.3,1,16.55,13
11/01/16 19:29,11/01/16 19:38,1.52,2,10.8,9
11/01/16 19:30,11/01/16 19:34,0.9,1,9.8,4
11/01/16 19:30,11/01/16 19:44,2.34,1,14.3,14
11/01/16 19:31,11/01/16 19:36,0.8,1,8.75,5
11/01/16 19:31,11/01/16 19:55,5.5,2,36.84,24
11/01/16 19:32,11/01/16 19:47,2.3,1,13.8,15
11/01/16 19:32,11/01/16 19:47,2.8,1,17.75,15
11/01/16 19:32,11/01/16 19:40,1.4,1,11.15,8
11/01/16 19:33,11/01/16 19:55,6.9,1,25.3,22
11/01/16 19:33,11/01/16 19:50,2.6,1,13.8,17
11/01/16 19:33,11/01/16 19:37,0.54,2,9.8,4
11/01/16 19:34,11/01/16 19:43,1.9,1,12.35,9
11/01/16 19:34,11/01/16 19:46,1.3,1,12,12
11/01/16 19:35,11/01/16 19:40,1.34,1,9.96,5
11/01/16 19:35,11/01/16 19:43,1.5,1,11.15,8
11/01/16 19:35,11/01/16 19:44,1.46,1,9.8,9
11/01/16 19:35,11/01/16 19:49,2.7,1,13.8,14
11/01/16 19:36,11/01/16 19:55,5.54,1,31.61,19
11/01/16 19:36,11/01/16 19:42,1.02,1,7.8,6
11/01/16 19:36,11/01/16 19:46,1.6,1,12.36,10
11/01/16 19:36,11/01/16 19:44,1.96,1,12.36,8
11/01/16 19:37,11/01/16 19:41,1.1,1,9.49,4
11/01/16 19:37,11/01/16 19:44,1.7,1,9.8,7
11/01/16 19:37,11/01/16 19:47,1.2,1,9.3,10
11/01/16 19:38,11/01/16 19:46,1.78,1,10.3,8
11/01/16 19:38,11/01/16 19:57,3.3,1,18.3,19
11/01/16 19:38,11/01/16 19:44,0.8,1,9.4,6
11/01/16 19:39,11/01/16 19:44,0.7,1,8.4,5
11/01/16 19:39,11/01/16 19:44,0.6,1,8.15,5
11/01/16 19:39,11/01/16 19:45,1.35,1,8.3,6
11/01/16 19:39,11/01/16 19:44,0.96,3,7.3,5
11/01/16 19:39,11/01/16 19:49,1.87,2,12.36,10
11/01/16 19:40,11/01/16 19:56,2.2,1,15.3,16
11/01/16 19:40,11/01/16 20:00,6.24,2,27.36,20
11/01/16 19:40,11/01/16 19:46,0.9,1,7.8,6
11/01/16 19:41,11/01/16 19:52,3.05,1,13.3,11
11/01/16 19:41,11/01/16 19:55,4.7,4,18.3,14
11/01/16 19:41,11/01/16 19:51,2.19,4,13.56,10
11/01/16 19:41,11/01/16 20:09,11.2,1,43.84,28
11/01/16 19:42,11/01/16 19:52,1.6,1,12.35,10
11/01/16 19:42,11/01/16 19:50,2.26,2,12.96,8
11/01/16 19:42,11/01/16 19:54,2.6,1,12.8,12
11/01/16 19:43,11/01/16 19:48,0.9,1,9.45,5
11/01/16 19:43,11/01/16 19:55,2.5,1,13.8,12
11/01/16 19:43,11/01/16 19:55,2,1,14.75,12
11/01/16 19:43,11/01/16 19:57,2.7,1,16.55,14
11/01/16 19:43,11/01/16 20:02,3.59,1,19.8,19
11/01/16 19:44,11/01/16 19:51,1.08,1,8.3,7
11/01/16 19:44,11/01/16 19:53,2.77,1,14.16,9
11/01/16 19:44,11/01/16 19:49,0.8,1,8.75,5
11/01/16 19:45,11/01/16 19:50,0.6,2,8.3,5
11/01/16 19:45,11/01/16 19:53,3.6,1,14.3,8
11/01/16 19:45,11/01/16 20:07,8.74,1,42.92,22
11/01/16 19:45,11/01/16 19:52,0.6,2,7.8,7
11/01/16 19:45,11/01/16 19:50,0.83,1,7.3,5
11/01/16 19:46,11/01/16 19:51,0.7,1,7.3,5
11/01/16 19:46,11/01/16 19:57,1.8,1,10.8,11
11/01/16 19:46,11/01/16 19:58,2.19,1,14.16,12
11/01/16 19:47,11/01/16 19:56,1.52,2,12.36,9
11/01/16 19:47,11/01/16 19:57,1.9,1,12.96,10
11/01/16 19:47,11/01/16 20:01,3.48,1,18.36,14
11/01/16 19:48,11/01/16 20:04,2.24,1,13.8,16
11/01/16 19:48,11/01/16 19:56,0.81,2,10.56,8
11/01/16 19:49,11/01/16 19:54,1.1,1,7.8,5
11/01/16 19:49,11/01/16 20:03,5.86,1,24.36,14
11/01/16 19:49,11/01/16 20:25,17.78,1,70.01,36
11/01/16 19:50,11/01/16 20:05,1.48,1,13.3,15
11/01/16 19:51,11/01/16 20:02,1.96,1,13.56,11
11/01/16 19:51,11/01/16 19:56,0.8,1,7.3,5
11/01/16 19:51,11/01/16 19:58,1.59,1,10,7
11/01/16 19:52,11/01/16 20:11,4.2,1,21.96,19
11/01/16 19:52,11/01/16 20:06,7.4,1,27.3,14
11/01/16 19:52,11/01/16 20:10,2.5,2,17.16,18
11/01/16 19:53,11/01/16 20:02,2,1,12,9
11/01/16 19:53,11/01/16 20:15,8.5,1,33.95,22
11/01/16 19:53,11/01/16 20:01,1.29,3,10.56,8
11/01/16 19:54,11/01/16 19:58,1.1,2,7.3,4
11/01/16 19:54,11/01/16 20:00,1.68,1,11.16,6
